Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,segment
15037,286,2,8.385625,2,2,1,221,Hibernating
15038,97,7,4.2493181818181816,4,4,1,441,Loyal
15039,1,84,14.755570881226054,5,5,2,552,Loyal
15040,451,1,7.49,1,1,1,111,Hibernating
15041,79,2,2.7698113207547173,4,2,1,421,Potential Loyalists
15042,108,2,35.05,3,2,5,325,Potential Loyalists
15043,373,5,48.37083333333333,1,4,5,145,Loyal
15044,46,28,18.22661246612466,4,5,3,453,Loyal
15045,61,2,61.305,4,2,5,425,Potential Loyalists
15046,6,21,18.03130193905817,5,5,3,553,Loyal
15047,179,1,15.61909090909091,3,1,2,312,Needs Attention
15048,26,3,4.069519230769231,5,3,1,531,Potential Loyalists
15049,183,1,40.39000000000001,3,1,5,315,Needs Attention
15050,331,2,30.91923076923077,2,2,5,225,Hibernating
15051,60,7,15.785222222222224,4,4,3,443,Loyal
15052,229,1,4.68551724137931,3,1,1,311,Needs Attention
15053,66,2,11.965,4,2,2,422,Potential Loyalists
15055,384,3,6.43,1,3,1,131,At Risk
15056,429,1,19.064285714285713,1,1,4,114,Hibernating
15057,185,5,46.513714285714286,3,4,5,345,Loyal
15058,34,12,9.963385826771653,5,5,2,552,Loyal
15059,17,17,5.914166666666667,5,5,1,551,Loyal
15061,37,116,136.04759364358682,5,5,5,555,Champions
15062,127,7,16.406802721088436,3,4,3,343,Loyal
15063,123,1,74.16,3,1,5,315,Needs Attention
15064,320,4,14.612784810126584,2,3,2,232,At Risk
15065,74,4,18.62265306122449,4,3,3,433,Potential Loyalists
15067,192,3,22.143515625,3,3,4,334,Potential Loyalists
15068,166,3,5.534935897435897,3,3,1,331,Potential Loyalists
15069,89,1,15.850428571428571,4,1,3,413,New Customers
15070,282,3,25.553030303030305,2,3,4,234,At Risk
15071,3,4,26.954814814814814,5,3,5,535,Potential Loyalists
15072,389,1,14.424615384615382,1,1,2,112,Hibernating
15073,95,7,17.443378378378377,4,4,3,443,Loyal
15074,15,3,21.45657534246575,5,3,4,534,Potential Loyalists
15076,82,3,17.870759493670885,4,3,3,433,Potential Loyalists
15077,404,2,75.8775,1,2,5,125,Hibernating
15078,15,42,22.056011994003,5,5,4,554,Champions
15079,122,10,25.39154929577465,3,5,4,354,Loyal
15080,337,2,17.620967741935484,2,2,3,223,Hibernating
15081,118,9,18.13318681318681,3,5,3,353,Loyal
15082,578,1,15.558333333333335,1,1,2,112,Hibernating
15083,166,1,17.64,3,1,3,313,Needs Attention
15084,289,2,31.135483870967743,2,2,5,225,Hibernating
15085,639,1,38.61555555555556,1,1,5,115,Hibernating
15086,474,2,19.866363636363637,1,2,4,124,Hibernating
15087,191,1,20.462666666666667,3,1,4,314,Needs Attention
15089,3,3,16.82876033057851,5,3,3,533,Potential Loyalists
15090,218,1,16.57913043478261,3,1,3,313,Needs Attention
15091,584,2,20.95925925925926,1,2,4,124,Hibernating
15092,125,3,17.25466666666667,3,3,3,333,Potential Loyalists
15093,26,22,42.988093750000004,5,5,5,555,Champions
15094,372,2,16.6,1,2,3,123,Hibernating
15095,13,10,25.335806451612903,5,5,4,554,Champions
15097,493,2,16.104146341463416,1,2,3,123,Hibernating
15098,92,1,297.0,4,1,5,415,New Customers
15100,243,7,160.81666666666666,3,4,5,345,Loyal
15101,269,5,20.0575,2,4,4,244,Loyal
15102,440,2,20.543333333333333,1,2,4,124,Hibernating
15104,106,2,14.816029411764706,4,2,2,422,Potential Loyalists
15105,44,3,19.260289855072465,4,3,4,434,Potential Loyalists
15106,50,3,14.34486111111111,4,3,2,432,Potential Loyalists
15107,221,9,20.00744680851064,3,5,4,354,Loyal
15108,51,4,21.670833333333334,4,3,4,434,Potential Loyalists
15109,155,3,20.48125,3,3,4,334,Potential Loyalists
15110,36,4,20.757142857142856,5,3,4,534,Potential Loyalists
15111,282,3,17.49265060240964,2,3,3,233,At Risk
15112,521,1,29.914285714285715,1,1,5,115,Hibernating
15114,3,9,15.055389610389613,5,5,2,552,Loyal
15115,642,1,13.695714285714287,1,1,2,112,Hibernating
15116,44,2,34.39,4,2,5,425,Potential Loyalists
15117,30,5,18.504827586206897,5,4,3,543,Loyal
15118,44,1,244.8,4,1,5,415,New Customers
15119,155,1,17.41923076923077,3,1,3,313,Needs Attention
15120,43,1,15.9435,4,1,3,413,New Customers
15121,198,1,16.397222222222222,3,1,3,313,Needs Attention
15122,23,11,19.725745614035088,5,5,4,554,Champions
15123,116,4,27.125615384615383,3,3,5,335,Potential Loyalists
15124,101,3,14.2952,4,3,2,432,Potential Loyalists
15125,22,20,69.61090909090909,5,5,5,555,Champions
15126,446,2,17.9796,1,2,3,123,Hibernating
15127,429,1,24.09272727272727,1,1,4,114,Hibernating
15128,36,4,14.53843137254902,5,3,2,532,Potential Loyalists
15129,16,22,31.52035532994924,5,5,5,555,Champions
15130,79,1,15.005,4,1,2,412,New Customers
15131,304,1,11.468571428571428,2,1,2,212,Hibernating
15132,15,3,17.546458333333334,5,3,3,533,Potential Loyalists
15133,37,5,36.875510204081635,5,4,5,545,Champions
15134,37,6,17.149166666666666,5,4,3,543,Loyal
15135,148,2,15.284,3,2,2,322,Potential Loyalists
15136,5,1,20.099999999999998,5,1,4,514,New Customers
15137,430,2,24.21764705882353,1,2,4,124,Hibernating
15138,303,1,15.419,2,1,2,212,Hibernating
15139,149,2,13.766153846153847,3,2,2,322,Potential Loyalists
15140,25,6,29.410674157303372,5,4,5,545,Champions
15141,367,7,17.355875,1,4,3,143,Loyal
15142,320,5,18.28603448275862,2,4,3,243,Loyal
15143,135,2,18.181612903225805,3,2,3,323,Potential Loyalists
15144,2,22,35.705898437500004,5,5,5,555,Champions
15145,136,2,17.659268292682928,3,2,3,323,Potential Loyalists
15146,74,2,14.584175824175825,4,2,2,422,Potential Loyalists
15147,149,1,22.267857142857142,3,1,4,314,Needs Attention
15149,43,4,19.471791044776122,4,3,4,434,Potential Loyalists
15150,19,8,15.503935483870968,5,4,2,542,Loyal
15151,332,2,27.19290909090909,2,2,5,225,Hibernating
15152,23,7,18.020807453416147,5,4,3,543,Loyal
15154,387,2,10.601844660194175,1,2,2,122,Hibernating
15155,293,1,15.99875,2,1,3,213,Hibernating
15157,64,4,18.59486956521739,4,3,3,433,Potential Loyalists
15158,311,1,13.206666666666669,2,1,2,212,Hibernating
15159,22,22,26.487117516629713,5,5,4,554,Champions
15160,267,4,25.620434782608694,2,3,4,234,At Risk
15161,297,1,3.633939393939394,2,1,1,211,Hibernating
15162,641,1,26.075,1,1,4,114,Hibernating
15163,102,1,15.5,4,1,2,412,New Customers
15164,118,8,5.076592356687898,3,4,1,341,Loyal
15165,283,1,18.03076923076923,2,1,3,213,Hibernating
15166,377,1,13.93,1,1,2,112,Hibernating
15167,230,5,5.249102564102564,3,4,1,341,Loyal
15169,292,2,9.647796610169491,2,2,2,222,Hibernating
15170,316,1,20.2875,2,1,4,214,Hibernating
15171,241,1,257.9,3,1,5,315,Needs Attention
15172,45,3,14.53672131147541,4,3,2,432,Potential Loyalists
15173,290,7,17.37906976744186,2,4,3,243,Loyal
15174,232,2,14.160588235294117,3,2,2,322,Potential Loyalists
15176,577,1,18.1628,1,1,3,113,Hibernating
15177,335,1,36.49730769230769,2,1,5,215,Hibernating
15178,170,1,13.5,3,1,2,312,Needs Attention
15179,143,11,25.196203007518797,3,5,4,354,Loyal
15180,277,3,15.593620689655173,2,3,2,232,At Risk
15181,85,4,67.55142857142856,4,3,5,435,Potential Loyalists
15182,64,11,23.991616,4,5,4,454,Champions
15183,457,3,16.840263157894736,1,3,3,133,At Risk
15184,100,3,12.343333333333332,4,3,2,432,Potential Loyalists
15186,78,4,28.396511627906975,4,3,5,435,Potential Loyalists
15187,1,6,48.30461538461539,5,4,5,545,Champions
15188,635,1,13.496956521739131,1,1,2,112,Hibernating
15189,1,38,67.55980487804878,5,5,5,555,Champions
15190,344,1,20.860999999999997,2,1,4,214,Hibernating
15191,373,3,16.80142857142857,1,3,3,133,At Risk
15192,29,5,18.69235849056604,5,4,3,543,Loyal
15194,36,24,23.513333333333332,5,5,4,554,Champions
15196,342,2,7.354651162790698,2,2,1,221,Hibernating
15197,162,5,28.091463414634145,3,4,5,345,Loyal
15198,2,5,18.43064516129032,5,4,3,543,Loyal
15199,4,9,58.78020833333333,5,5,5,555,Champions
15200,404,1,18.301666666666666,1,1,3,113,Hibernating
15201,36,6,18.550240963855423,5,4,3,543,Loyal
15203,15,13,12.747385620915033,5,5,2,552,Loyal
15204,267,1,35.175555555555555,2,1,5,215,Hibernating
15205,36,1,19.84583333333333,5,1,4,514,New Customers
15206,9,3,39.449999999999996,5,3,5,535,Potential Loyalists
15207,326,3,28.49666666666667,2,3,5,235,At Risk
15208,73,3,19.269090909090906,4,3,4,434,Potential Loyalists
15209,639,1,13.76769230769231,1,1,2,112,Hibernating
15210,134,3,16.773692307692308,3,3,3,333,Potential Loyalists
15211,274,1,16.655217391304348,2,1,3,213,Hibernating
15212,151,2,20.828,3,2,4,324,Potential Loyalists
15213,228,2,13.68125,3,2,2,322,Potential Loyalists
15214,93,2,14.165869565217392,4,2,2,422,Potential Loyalists
15215,6,5,21.143936170212765,5,4,4,544,Champions
15216,528,1,17.704090909090908,1,1,3,113,Hibernating
15217,473,1,15.222857142857142,1,1,2,112,Hibernating
15218,26,19,26.328849315068496,5,5,4,554,Champions
15219,85,2,26.36346153846154,4,2,4,424,Potential Loyalists
15220,25,5,14.591477272727273,5,4,2,542,Loyal
15221,276,4,66.85000000000001,2,3,5,235,At Risk
15222,228,11,25.73123188405797,3,5,4,354,Loyal
15223,135,5,41.70441176470588,3,4,5,345,Loyal
15224,268,5,24.896,2,4,4,244,Loyal
15225,144,1,17.8,3,1,3,313,Needs Attention
15226,220,1,19.30125,3,1,4,314,Needs Attention
15227,125,7,20.437238095238094,3,4,4,344,Loyal
15228,39,5,22.311060606060607,4,4,4,444,Champions
15229,496,1,17.833333333333332,1,1,3,113,Hibernating
15230,149,2,18.678260869565218,3,2,3,323,Potential Loyalists
15231,531,1,17.875714285714285,1,1,3,113,Hibernating
15232,22,2,19.743870967741934,5,2,4,524,Potential Loyalists
15233,311,1,59.400000000000006,2,1,5,215,Hibernating
15234,186,1,14.071428571428571,3,1,2,312,Needs Attention
15235,127,16,15.710213903743314,3,5,2,352,Loyal
15236,208,1,21.403333333333332,3,1,4,314,Needs Attention
15237,113,2,14.39013157894737,3,2,2,322,Potential Loyalists
15238,5,2,17.99388888888889,5,2,3,523,Potential Loyalists
15240,101,10,20.206329787234043,4,5,4,454,Champions
15241,36,9,15.991393939393939,5,5,3,553,Loyal
15242,332,1,75.51,2,1,5,215,Hibernating
15243,344,1,15.656410256410258,2,1,2,212,Hibernating
15244,158,2,17.651851851851852,3,2,3,323,Potential Loyalists
15245,43,8,31.154324324324325,4,4,5,445,Champions
15246,148,3,15.301960784313724,3,3,2,332,Potential Loyalists
15247,32,3,57.41529411764706,5,3,5,535,Potential Loyalists
15248,321,3,17.867264150943395,2,3,3,233,At Risk
15249,1,16,18.27798206278027,5,5,3,553,Loyal
15250,550,1,20.0,1,1,4,114,Hibernating
15251,1,18,88.39533936651583,5,5,5,555,Champions
15252,93,4,18.89977272727273,4,3,4,434,Potential Loyalists
15253,79,4,17.456621621621622,4,3,3,433,Potential Loyalists
15254,37,3,16.244029850746266,5,3,3,533,Potential Loyalists
15255,306,8,19.954751773049644,2,4,4,244,Loyal
15256,58,2,17.04,4,2,3,423,Potential Loyalists
15257,193,2,23.089999999999996,3,2,4,324,Potential Loyalists
15258,78,2,18.328235294117647,4,2,3,423,Potential Loyalists
15259,422,4,15.84607142857143,1,3,3,133,At Risk
15260,10,25,23.09642317380353,5,5,4,554,Champions
15261,45,4,16.391304347826086,4,3,3,433,Potential Loyalists
15262,233,3,16.108461538461537,3,3,3,333,Potential Loyalists
15263,16,1,13.042499999999999,5,1,2,512,New Customers
15264,440,1,14.208125,1,1,2,112,Hibernating
15265,61,4,17.334922279792746,4,3,3,433,Potential Loyalists
15266,248,5,18.938000000000002,2,4,4,244,Loyal
15267,65,2,201.10857142857142,4,2,5,425,Potential Loyalists
15268,388,3,43.722727272727276,1,3,5,135,At Risk
15269,290,2,24.744242424242422,2,2,4,224,Hibernating
15270,27,19,44.81547169811321,5,5,5,555,Champions
15271,4,19,7.586242424242425,5,5,1,551,Loyal
15272,359,4,4.827875000000001,1,3,1,131,At Risk
15273,509,1,228.96,1,1,5,115,Hibernating
15276,303,3,3.726231884057971,2,3,1,231,At Risk
15277,334,1,15.745714285714286,2,1,2,212,Hibernating
15278,471,4,17.10896551724138,1,3,3,133,At Risk
15279,264,5,16.780537634408603,2,4,3,243,Loyal
15280,81,3,6.437833333333333,4,3,1,431,Potential Loyalists
15281,46,15,16.122549019607842,4,5,3,453,Loyal
15282,479,1,12.91074074074074,1,1,2,112,Hibernating
15283,300,3,16.48111111111111,2,3,3,233,At Risk
15284,410,1,24.75,1,1,4,114,Hibernating
15285,317,1,15.82,2,1,3,213,Hibernating
15287,289,3,23.083750000000002,2,3,4,234,At Risk
15288,65,9,20.901286549707603,4,5,4,454,Champions
15289,47,4,15.53206896551724,4,3,2,432,Potential Loyalists
15290,13,20,29.003170731707314,5,5,5,555,Champions
15291,4,36,55.97502183406114,5,5,5,555,Champions
15292,111,1,7.2376,3,1,1,311,Needs Attention
15293,575,1,13.026315789473685,1,1,2,112,Hibernating
15294,320,1,15.556666666666667,2,1,2,212,Hibernating
15295,564,1,4.098867924528301,1,1,1,111,Hibernating
15296,19,11,19.19142857142857,5,5,4,554,Champions
15298,2,18,21.437673796791444,5,5,4,554,Champions
15299,173,7,591.954,3,4,5,345,Loyal
15301,23,14,20.458925081433225,5,5,4,554,Champions
15302,640,1,20.533333333333335,1,1,4,114,Hibernating
15303,200,3,17.741739130434784,3,3,3,333,Potential Loyalists
15304,74,7,29.877083333333335,4,4,5,445,Champions
15305,465,1,18.72,1,1,4,114,Hibernating
15306,2,8,22.145149253731343,5,4,4,544,Champions
15307,5,1,17.108333333333334,5,1,3,513,New Customers
15308,184,1,16.340526315789475,3,1,3,313,Needs Attention
15309,520,4,14.777037037037038,1,3,2,132,At Risk
15310,388,1,36.32533333333333,1,1,5,115,Hibernating
15311,4,181,26.9097059602649,5,5,5,555,Champions
15312,13,11,18.182727272727274,5,5,3,553,Loyal
15313,19,1,52.0,5,1,5,515,New Customers
15314,109,3,16.409,3,3,3,333,Potential Loyalists
15315,26,1,14.59625,5,1,2,512,New Customers
15316,236,1,165.0,3,1,5,315,Needs Attention
15317,586,1,25.95,1,1,4,114,Hibernating
15319,193,1,12.78125,3,1,2,312,Needs Attention
15321,201,10,20.320992063492064,3,5,4,354,Loyal
15322,386,1,15.780750000000001,1,1,3,113,Hibernating
15323,472,3,14.986206896551725,1,3,2,132,At Risk
15324,611,1,17.527500000000003,1,1,3,113,Hibernating
15325,13,8,7.120044444444445,5,4,1,541,Loyal
15326,243,5,13.051328125,3,4,2,342,Loyal
15328,317,1,13.405,2,1,2,212,Hibernating
15329,44,10,19.2045,4,5,4,454,Champions
15331,409,3,17.4525,1,3,3,133,At Risk
15332,276,6,34.675873015873016,2,4,5,245,Loyal
15333,118,1,64.285,3,1,5,315,Needs Attention
15334,66,3,3.558367346938776,4,3,1,431,Potential Loyalists
15336,311,1,16.033333333333335,2,1,3,213,Hibernating
15337,321,1,17.762857142857143,2,1,3,213,Hibernating
15338,587,1,4.723833333333333,1,1,1,111,Hibernating
15339,228,6,8.445083798882681,3,4,1,341,Loyal
15340,471,1,15.071428571428571,1,1,2,112,Hibernating
15341,358,1,54.6,1,1,5,115,Hibernating
15342,39,1,16.920416666666664,4,1,3,413,New Customers
15346,242,3,16.111351351351352,3,3,3,333,Potential Loyalists
15347,276,4,33.25853658536585,2,3,5,235,At Risk
15349,67,2,6.580694444444444,4,2,1,421,Potential Loyalists
15350,283,2,18.95,2,2,4,224,Hibernating
15351,279,4,10.367929292929292,2,3,2,232,At Risk
15352,458,1,3.1067567567567567,1,1,1,111,Hibernating
15353,164,7,8.206589147286822,3,4,1,341,Loyal
15356,15,11,4.425096582466568,5,5,1,551,Loyal
15358,30,35,15.029494736842105,5,5,2,552,Loyal
15359,572,8,11.334375,1,4,2,142,Loyal
15361,271,3,67.68,2,3,5,235,At Risk
15362,358,2,15.327000000000002,1,2,2,122,Hibernating
15363,282,2,19.68843137254902,2,2,4,224,Hibernating
15364,5,2,31.489310344827587,5,2,5,525,Potential Loyalists
15365,6,8,21.219139072847682,5,4,4,544,Champions
15366,267,6,18.550098039215687,2,4,3,243,Loyal
15367,155,9,18.553895582329318,3,5,3,353,Loyal
15368,304,1,68.95,2,1,5,215,Hibernating
15369,402,11,105.9535593220339,1,5,5,155,Loyal
15370,50,5,24.291694915254237,4,4,4,444,Champions
15371,572,1,59.400000000000006,1,1,5,115,Hibernating
15372,46,8,105.56245614035089,4,4,5,445,Champions
15373,25,14,15.763353293413173,5,5,2,552,Loyal
15374,38,2,30.732,4,2,5,425,Potential Loyalists
15375,600,1,10.159999999999998,1,1,2,112,Hibernating
15376,27,2,9.574950495049505,5,2,2,522,Potential Loyalists
15377,292,4,57.70238095238095,2,3,5,235,At Risk
15378,372,2,20.541666666666668,1,2,4,124,Hibernating
15379,79,8,18.546920152091257,4,4,3,443,Loyal
15380,50,8,69.74588235294118,4,4,5,445,Champions
15381,178,3,55.75090909090909,3,3,5,335,Potential Loyalists
15382,94,10,21.532521739130438,4,5,4,454,Champions
15384,79,4,17.184661016949153,4,3,3,433,Potential Loyalists
15385,302,2,69.46666666666667,2,2,5,225,Hibernating
15386,96,1,12.714193548387096,4,1,2,412,New Customers
15387,401,1,23.432499999999997,1,1,4,114,Hibernating
15388,180,1,14.053999999999998,3,1,2,312,Needs Attention
15389,81,5,455.6333333333334,4,4,5,445,Champions
15390,306,2,15.800779220779221,2,2,3,223,Hibernating
15391,494,1,24.155833333333334,1,1,4,114,Hibernating
15392,270,4,21.348333333333333,2,3,4,234,At Risk
15393,190,4,19.5895,3,3,4,334,Potential Loyalists
15394,114,9,23.16173469387755,3,5,4,354,Loyal
15395,235,1,15.35,3,1,2,312,Needs Attention
15396,22,2,49.77375,5,2,5,525,Potential Loyalists
15397,199,1,15.666666666666666,3,1,2,312,Needs Attention
15400,2,8,48.233333333333334,5,4,5,545,Champions
15401,362,2,15.496428571428572,1,2,2,122,Hibernating
15402,58,6,14.077846153846153,4,4,2,442,Loyal
15403,401,2,21.36,1,2,4,124,Hibernating
15404,285,1,16.06625,2,1,3,213,Hibernating
15405,99,2,22.099655172413794,4,2,4,424,Potential Loyalists
15406,210,3,6.405803571428572,3,3,1,331,Potential Loyalists
15407,93,3,8.94639344262295,4,3,1,431,Potential Loyalists
15408,174,1,7.858235294117647,3,1,1,311,Needs Attention
15409,631,1,14.583333333333334,1,1,2,112,Hibernating
15410,8,9,29.416938775510204,5,5,5,555,Champions
15411,34,2,17.373181818181816,5,2,3,523,Potential Loyalists
15412,81,1,19.053,4,1,4,414,New Customers
15413,601,5,271.9488,1,4,5,145,Loyal
15414,152,1,7.24,3,1,1,311,Needs Attention
15415,223,1,11.933541666666668,3,1,2,312,Needs Attention
15416,64,6,19.961657754010695,4,4,4,444,Champions
15418,335,2,6.555362318840579,2,2,1,221,Hibernating
15420,344,6,13.267857142857142,2,4,2,242,Loyal
15421,125,9,11.796666666666667,3,5,2,352,Loyal
15422,232,7,13.49975,3,4,2,342,Loyal
15423,491,2,18.61583333333333,1,2,3,123,Hibernating
15424,164,3,18.114545454545453,3,3,3,333,Potential Loyalists
15425,309,4,13.503958333333333,2,3,2,232,At Risk
15426,166,6,5.057955801104972,3,4,1,341,Loyal
15428,297,3,17.00054054054054,2,3,3,233,At Risk
15430,377,2,26.520833333333332,1,2,4,124,Hibernating
15431,412,1,76.62,1,1,5,115,Hibernating
15432,451,1,24.92833333333333,1,1,4,114,Hibernating
15433,123,2,13.00731707317073,3,2,2,322,Potential Loyalists
15434,16,9,19.034774774774775,5,5,4,554,Champions
15436,143,1,3.761923076923077,3,1,1,311,Needs Attention
15437,172,2,6.902631578947368,3,2,1,321,Potential Loyalists
15438,41,1,6.263199999999999,4,1,1,411,New Customers
15439,314,4,22.264035087719297,2,3,4,234,At Risk
15440,46,2,7.426875,4,2,1,421,Potential Loyalists
15441,306,3,22.003684210526316,2,3,4,234,At Risk
15442,158,1,297.0,3,1,5,315,Needs Attention
15443,19,9,7.726617210682492,5,5,1,551,Loyal
15445,174,2,20.321428571428573,3,2,4,324,Potential Loyalists
15446,286,3,3.5747787610619466,2,3,1,231,At Risk
15447,240,5,16.99586206896552,3,4,3,343,Loyal
15448,222,2,16.09816326530612,3,2,3,323,Potential Loyalists
15449,94,2,16.192500000000003,4,2,3,423,Potential Loyalists
15451,344,2,3.701746031746032,2,2,1,221,Hibernating
15452,174,4,8.062192513368984,3,3,1,331,Potential Loyalists
15453,2,4,4.752,5,3,1,531,Potential Loyalists
15454,272,2,7.639750000000001,2,2,1,221,Hibernating
15455,507,1,19.125,1,1,4,114,Hibernating
15456,193,10,9.214217391304349,3,5,1,351,Loyal
15457,172,1,4.087413793103448,3,1,1,311,Needs Attention
15458,311,1,34.8,2,1,5,215,Hibernating
15459,327,2,28.975714285714282,2,2,5,225,Hibernating
15460,263,1,3.7372413793103445,2,1,1,211,Hibernating
15461,370,2,214.85,1,2,5,125,Hibernating
15462,4,4,17.976829268292683,5,3,3,533,Potential Loyalists
15464,247,1,5.804575163398693,2,1,1,211,Hibernating
15465,48,29,46.85958506224066,4,5,5,455,Champions
15466,299,3,5.944615384615385,2,3,1,231,At Risk
15467,55,2,9.937105263157894,4,2,2,422,Potential Loyalists
15468,302,1,17.19589285714286,2,1,3,213,Hibernating
15469,29,2,18.285714285714285,5,2,3,523,Potential Loyalists
15470,485,1,15.854999999999999,1,1,3,113,Hibernating
15471,290,2,9.965647058823528,2,2,2,222,Hibernating
15472,23,1,4.888947368421053,5,1,1,511,New Customers
15473,354,1,91.60000000000001,1,1,5,115,Hibernating
15474,505,1,8.155,1,1,1,111,Hibernating
15476,290,4,27.974430379746835,2,3,5,235,At Risk
15477,559,1,184.2,1,1,5,115,Hibernating
15478,484,1,23.524347826086956,1,1,4,114,Hibernating
15479,643,1,16.37777777777778,1,1,3,113,Hibernating
15480,26,3,16.865023474178404,5,3,3,533,Potential Loyalists
15481,311,1,52.456315789473685,2,1,5,215,Hibernating
15482,75,11,77.27534246575341,4,5,5,455,Champions
15483,71,10,2.9586851211072664,4,5,1,451,Loyal
15484,449,2,20.03188679245283,1,2,4,124,Hibernating
15485,245,6,37.92491525423729,3,4,5,345,Loyal
15486,437,1,102.0,1,1,5,115,Hibernating
15487,589,1,16.52285714285714,1,1,3,113,Hibernating
15488,2,5,39.265454545454546,5,4,5,545,Champions
15489,121,6,18.77689655172414,3,4,4,344,Loyal
15490,340,1,7.771428571428571,2,1,1,211,Hibernating
15491,4,6,20.130454545454548,5,4,4,544,Champions
15493,59,7,6.601630036630037,4,4,1,441,Loyal
15494,31,4,10.550292397660819,5,3,2,532,Potential Loyalists
15495,289,1,12.325,2,1,2,212,Hibernating
15496,541,1,6.6427272727272735,1,1,1,111,Hibernating
15497,229,8,72.11887931034482,3,4,5,345,Loyal
15498,30,36,25.829736211031175,5,5,4,554,Champions
15499,633,1,3.8476190476190473,1,1,1,111,Hibernating
15501,314,2,5.75,2,2,1,221,Hibernating
15502,33,7,29.903197492163013,5,4,5,545,Champions
15503,272,2,2.171951219512195,2,2,1,221,Hibernating
15504,430,3,6.541272727272727,1,3,1,131,At Risk
15505,23,3,52.278499999999994,5,3,5,535,Potential Loyalists
15506,48,4,7.605508982035928,4,3,1,431,Potential Loyalists
15507,81,1,10.703478260869565,4,1,2,412,New Customers
15508,99,6,10.8725,4,4,2,442,Loyal
15509,290,1,5.741724137931034,2,1,1,211,Hibernating
15512,65,4,10.361875,4,3,2,432,Potential Loyalists
15513,4,32,46.619505928853755,5,5,5,555,Champions
15514,135,13,18.651486988847584,3,5,3,353,Loyal
15515,297,1,24.544285714285714,2,1,4,214,Hibernating
15517,143,1,9.889999999999999,3,1,2,312,Needs Attention
15518,34,14,9.051624129930394,5,5,1,551,Loyal
15519,293,2,9.313783783783784,2,2,2,222,Hibernating
15521,4,15,16.247519999999998,5,5,3,553,Loyal
15523,298,15,83.07833333333333,2,5,5,255,Loyal
15524,516,1,18.925,1,1,4,114,Hibernating
15525,283,2,5.679057971014493,2,2,1,221,Hibernating
15527,54,20,17.967137096774195,4,5,3,453,Loyal
15528,163,1,8.820384615384615,3,1,1,311,Needs Attention
15529,52,9,6.7174952198852775,4,5,1,451,Loyal
15530,59,4,11.473643410852713,4,3,2,432,Potential Loyalists
15532,41,9,5.917824561403508,4,5,1,451,Loyal
15534,635,1,20.28125,1,1,4,114,Hibernating
15535,82,6,8.118059701492538,4,4,1,441,Loyal
15536,318,1,16.193125,2,1,3,213,Hibernating
15537,73,1,4.621666666666667,4,1,1,411,New Customers
15538,447,6,197.5090909090909,1,4,5,145,Loyal
15540,285,1,15.46125,2,1,2,212,Hibernating
15541,24,1,2.9355172413793107,5,1,1,511,New Customers
15542,422,3,3.6446428571428573,1,3,1,131,At Risk
15543,198,2,4.186896551724138,3,2,1,321,Potential Loyalists
15544,29,18,14.835522088353414,5,5,2,552,Loyal
15545,280,1,4.365483870967742,2,1,1,211,Hibernating
15546,516,2,89.92500000000001,1,2,5,125,Hibernating
15547,19,20,7.699217821782178,5,5,1,551,Loyal
15548,505,1,6.8734782608695655,1,1,1,111,Hibernating
15549,67,7,15.128344370860928,4,4,2,442,Loyal
15550,16,11,8.223568281938325,5,5,1,551,Loyal
15551,304,6,10.442786885245901,2,4,2,242,Loyal
15552,127,2,8.417333333333334,3,2,1,321,Potential Loyalists
15554,187,1,15.514285714285714,3,1,2,312,Needs Attention
15555,13,30,7.886773187840998,5,5,1,551,Loyal
15558,549,1,8.565199999999999,1,1,1,111,Hibernating
15559,478,1,17.893548387096775,1,1,3,113,Hibernating
15560,307,2,15.352,2,2,2,222,Hibernating
15561,59,7,19.549012345679014,4,4,4,444,Champions
15562,261,3,19.805294117647062,2,3,4,234,At Risk
15563,110,5,10.587403846153846,3,4,2,342,Loyal
15564,373,2,17.685000000000002,1,2,3,123,Hibernating
15566,302,2,18.989166666666666,2,2,4,224,Hibernating
15569,13,10,25.293617021276596,5,5,4,554,Champions
15570,51,22,10.875857142857143,4,5,2,452,Loyal
15571,296,10,5.78359375,2,5,1,251,Loyal
15572,19,7,10.520848708487085,5,4,2,542,Loyal
15573,528,3,5.170086206896552,1,3,1,131,At Risk
15574,87,6,4.071581769436998,4,4,1,441,Loyal
15575,529,1,10.033333333333333,1,1,2,112,Hibernating
15577,60,5,6.633,4,4,1,441,Loyal
15578,72,1,9.776923076923076,4,1,2,412,New Customers
15579,223,4,7.9006849315068495,3,3,1,331,Potential Loyalists
15580,286,8,6.031397379912664,2,4,1,241,Loyal
15581,66,34,6.750210970464135,4,5,1,451,Loyal
15582,10,2,15.041944444444445,5,2,2,522,Potential Loyalists
15583,286,1,2.344782608695652,2,1,1,211,Hibernating
15584,71,3,5.160875912408759,4,3,1,431,Potential Loyalists
15585,86,1,14.687096774193549,4,1,2,412,New Customers
15586,502,3,29.97631578947368,1,3,5,135,At Risk
15587,52,5,106.524,4,4,5,445,Champions
15588,587,1,144.9,1,1,5,115,Hibernating
15589,165,3,16.306428571428572,3,3,3,333,Potential Loyalists
15590,292,5,17.20229885057471,2,4,3,243,Loyal
15591,492,3,31.12857142857143,1,3,5,135,At Risk
15594,3,2,17.516000000000002,5,2,3,523,Potential Loyalists
15595,397,1,89.4,1,1,5,115,Hibernating
